participant	trial	trial_withinbloc	trial_file_id	is_idTrack	is_practice	complexity_globalcrowding	complexity_crowding	complexity_innercrowding	complexity_deformation	globalcrowding	crowding	innercrowding	deformation	trial_start	trial_end	task_start	task_end	highlight_start	highlight_end	animation_start	animation_end	answer_start	answer_end	target_0	target_1	target_2	answer_0	answer_1	answer_2	error_0	error_1	error_2	error	normalized_error	noID_hits	noID_accuracy	noID_perfect	ID_hits	ID_accuracy	ID_perfect	ID_wrongID	ID_wrongID_percent	any_ID_wrongID
p02	131	51	19	true	false	M	L	L	L	0.7027	0.4569	2.9810	0.0049	2014-02-14 13:20:16.014	2014-02-14 13:20:24.142	2014-02-14 13:20:16.202	2014-02-14 13:20:23.721	2014-02-14 13:20:16.202	2014-02-14 13:20:17.528	2014-02-14 13:20:17.746	2014-02-14 13:20:19.618	2014-02-14 13:20:19.618	2014-02-14 13:20:23.721	15	18	25	15	18	25	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p02	132	52	29	true	false	M	L	L	L	0.6381	0.4450	3.6152	0.0090	2014-02-14 13:20:24.438	2014-02-14 13:20:31.068	2014-02-14 13:20:24.641	2014-02-14 13:20:30.756	2014-02-14 13:20:24.641	2014-02-14 13:20:25.593	2014-02-14 13:20:25.827	2014-02-14 13:20:27.699	2014-02-14 13:20:27.699	2014-02-14 13:20:30.756	1	4	27	1	4	27	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p02	133	53	23	true	false	M	L	H	H	0.6376	0.4689	9.4442	0.0292	2014-02-14 13:20:31.365	2014-02-14 13:20:40.538	2014-02-14 13:20:31.365	2014-02-14 13:20:40.054	2014-02-14 13:20:31.365	2014-02-14 13:20:32.426	2014-02-14 13:20:32.582	2014-02-14 13:20:34.454	2014-02-14 13:20:34.454	2014-02-14 13:20:40.054	12	24	25	12	24	25	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p02	134	54	44	true	false	M	H	L	L	0.7085	0.6466	1.4645	0.0042	2014-02-14 13:20:40.834	2014-02-14 13:20:48.447	2014-02-14 13:20:40.928	2014-02-14 13:20:48.119	2014-02-14 13:20:40.928	2014-02-14 13:20:42.909	2014-02-14 13:20:43.08	2014-02-14 13:20:44.952	2014-02-14 13:20:44.952	2014-02-14 13:20:48.119	17	23	26	17	23	26	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p02	135	55	21	true	false	H	H	L	H	0.7593	0.6490	3.6232	0.0313	2014-02-14 13:20:48.743	2014-02-14 13:20:57.479	2014-02-14 13:20:48.759	2014-02-14 13:20:56.34	2014-02-14 13:20:48.759	2014-02-14 13:20:50.506	2014-02-14 13:20:50.678	2014-02-14 13:20:52.55	2014-02-14 13:20:52.55	2014-02-14 13:20:56.34	4	15	23	23	15	4	0.6633	0.0000	0.6633	0.4422	0.8877	3	1.0000	1	1	0.3333	0	2	0.6667	1
p02	136	56	41	true	false	L	L	H	L	0.6270	0.4582	10.3825	0.0102	2014-02-14 13:21:01.442	2014-02-14 13:21:10.24	2014-02-14 13:21:01.676	2014-02-14 13:21:09.834	2014-02-14 13:21:01.676	2014-02-14 13:21:03.922	2014-02-14 13:21:04.094	2014-02-14 13:21:05.966	2014-02-14 13:21:05.966	2014-02-14 13:21:09.834	7	10	23	7	10	23	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p02	137	57	25	true	false	L	L	L	L	0.5744	0.4364	2.8056	0.0038	2014-02-14 13:21:10.536	2014-02-14 13:21:18.274	2014-02-14 13:21:10.692	2014-02-14 13:21:17.931	2014-02-14 13:21:10.692	2014-02-14 13:21:12.034	2014-02-14 13:21:12.221	2014-02-14 13:21:14.093	2014-02-14 13:21:14.093	2014-02-14 13:21:17.931	7	11	15	7	11	15	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p02	138	58	13	true	false	M	L	L	H	0.6784	0.4462	3.2132	0.0306	2014-02-14 13:21:18.57	2014-02-14 13:21:27.306	2014-02-14 13:21:18.836	2014-02-14 13:21:26.948	2014-02-14 13:21:18.836	2014-02-14 13:21:21.519	2014-02-14 13:21:21.706	2014-02-14 13:21:23.578	2014-02-14 13:21:23.578	2014-02-14 13:21:26.948	12	20	21	21	20	12	0.6607	0.0000	0.6607	0.4405	0.7319	3	1.0000	1	1	0.3333	0	2	0.6667	1
p02	139	59	32	true	false	M	H	H	L	0.7190	0.6282	9.5831	0.0059	2014-02-14 13:21:27.603	2014-02-14 13:21:36.667	2014-02-14 13:21:27.837	2014-02-14 13:21:36.23	2014-02-14 13:21:27.837	2014-02-14 13:21:29.678	2014-02-14 13:21:30.083	2014-02-14 13:21:31.955	2014-02-14 13:21:31.955	2014-02-14 13:21:36.23	9	13	24	9	13	24	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p02	140	60	4	true	false	M	L	H	H	0.6507	0.4465	10.6458	0.0297	2014-02-14 13:21:36.963	2014-02-14 13:21:45.793	2014-02-14 13:21:37.228	2014-02-14 13:21:44.997	2014-02-14 13:21:37.228	2014-02-14 13:21:39.1	2014-02-14 13:21:39.334	2014-02-14 13:21:41.206	2014-02-14 13:21:41.206	2014-02-14 13:21:44.997	12	26	27	19	26	27	0.0925	0.0000	0.0000	0.0308	0.0634	2	0.6667	0	2	0.6667	0	0	0.0000	0
p02	141	61	45	true	false	L	L	H	H	0.6275	0.4496	13.0927	0.0299	2014-02-14 13:21:46.089	2014-02-14 13:21:56.182	2014-02-14 13:21:46.339	2014-02-14 13:21:55.449	2014-02-14 13:21:46.339	2014-02-14 13:21:48.772	2014-02-14 13:21:48.944	2014-02-14 13:21:50.816	2014-02-14 13:21:50.816	2014-02-14 13:21:55.449	6	22	29	6	27	29	0.0000	0.1818	0.0000	0.0606	0.0857	2	0.6667	0	2	0.6667	0	0	0.0000	0
p02	142	62	46	true	false	M	L	H	L	0.6670	0.4692	9.8149	0.0096	2014-02-14 13:21:56.479	2014-02-14 13:22:11.533	2014-02-14 13:21:56.775	2014-02-14 13:22:10.846	2014-02-14 13:21:56.775	2014-02-14 13:21:59.084	2014-02-14 13:21:59.24	2014-02-14 13:22:01.112	2014-02-14 13:22:01.112	2014-02-14 13:22:10.846	0	15	20	0	15	20	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p02	143	63	9	true	false	M	H	L	H	0.6746	0.6658	3.8252	0.0308	2014-02-14 13:22:11.845	2014-02-14 13:22:23.155	2014-02-14 13:22:12.235	2014-02-14 13:22:21.423	2014-02-14 13:22:12.235	2014-02-14 13:22:13.249	2014-02-14 13:22:15.355	2014-02-14 13:22:17.227	2014-02-14 13:22:17.227	2014-02-14 13:22:21.423	12	13	16	14	13	5	0.1591	0.0000	0.3266	0.1619	0.3799	1	0.3333	0	1	0.3333	0	0	0.0000	0
p03	0	0	0	true	true	L	L	L	L	0.6060	0.4209	2.4079	0.0019	2014-02-17 09:58:20.885	2014-02-17 09:58:48.871	2014-02-17 09:58:25.549	2014-02-17 09:58:48.591	2014-02-17 09:58:25.549	2014-02-17 09:58:27.936	2014-02-17 09:58:31.587	2014-02-17 09:58:33.443	2014-02-17 09:58:33.443	2014-02-17 09:58:48.591	15	22	28	22	15	28	0.1531	0.1531	0.0000	0.1021	0.1691	3	1.0000	1	1	0.3333	0	2	0.6667	1
p03	1	1	1	true	true	H	H	L	H	0.7532	0.6720	3.7175	0.0302	2014-02-17 09:58:49.23	2014-02-17 09:59:16.842	2014-02-17 09:58:56.391	2014-02-17 09:59:14.331	2014-02-17 09:58:56.391	2014-02-17 09:58:59.823	2014-02-17 09:59:01.726	2014-02-17 09:59:03.598	2014-02-17 09:59:03.598	2014-02-17 09:59:14.331	7	17	26	3	29	17	0.1942	0.2848	0.2186	0.2325	0.5201	1	0.3333	0	0	0.0000	0	1	0.3333	1
p03	2	2	2	true	true	L	L	H	H	0.6039	0.4695	12.3258	0.0297	2014-02-17 09:59:17.154	2014-02-17 09:59:37.856	2014-02-17 09:59:18.527	2014-02-17 09:59:35.11	2014-02-17 09:59:18.527	2014-02-17 09:59:22.302	2014-02-17 09:59:23.457	2014-02-17 09:59:25.329	2014-02-17 09:59:25.329	2014-02-17 09:59:35.11	2	9	17	24	9	25	0.1826	0.0000	0.1299	0.1042	0.2324	1	0.3333	0	1	0.3333	0	0	0.0000	0
p03	3	3	3	true	true	H	H	L	L	0.7419	0.7015	3.8240	0.0072	2014-02-17 09:59:38.168	2014-02-17 09:59:54.532	2014-02-17 09:59:39.759	2014-02-17 09:59:52.66	2014-02-17 09:59:39.759	2014-02-17 09:59:42.364	2014-02-17 09:59:43.269	2014-02-17 09:59:45.141	2014-02-17 09:59:45.141	2014-02-17 09:59:52.66	3	19	25	3	14	25	0.0000	0.4819	0.0000	0.1606	0.3097	2	0.6667	0	2	0.6667	0	0	0.0000	0
p03	4	4	4	true	true	M	L	H	L	0.6709	0.4635	16.2866	0.0107	2014-02-17 09:59:54.813	2014-02-17 10:00:16.372	2014-02-17 09:59:56.186	2014-02-17 10:00:13.47	2014-02-17 09:59:56.186	2014-02-17 10:00:02.082	2014-02-17 10:00:02.94	2014-02-17 10:00:04.812	2014-02-17 10:00:04.812	2014-02-17 10:00:13.47	3	8	16	3	8	29	0.0000	0.0000	0.3227	0.1076	0.1748	2	0.6667	0	2	0.6667	0	0	0.0000	0
p03	5	5	5	true	true	M	L	L	H	0.7302	0.4517	3.4935	0.0290	2014-02-17 10:00:16.684	2014-02-17 10:00:34.452	2014-02-17 10:00:17.48	2014-02-17 10:00:32.424	2014-02-17 10:00:17.48	2014-02-17 10:00:21.426	2014-02-17 10:00:22.097	2014-02-17 10:00:23.969	2014-02-17 10:00:23.969	2014-02-17 10:00:32.424	3	6	22	6	3	22	0.5171	0.5171	0.0000	0.3447	0.6605	3	1.0000	1	1	0.3333	0	2	0.6667	1
p03	6	6	6	true	true	M	H	H	H	0.7281	0.6184	10.1395	0.0337	2014-02-17 10:00:34.749	2014-02-17 10:00:53.656	2014-02-17 10:00:36.278	2014-02-17 10:00:51.425	2014-02-17 10:00:36.278	2014-02-17 10:00:40.739	2014-02-17 10:00:42.221	2014-02-17 10:00:44.093	2014-02-17 10:00:44.093	2014-02-17 10:00:51.425	3	9	21	27	9	21	0.6288	0.0000	0.0000	0.2096	0.4801	2	0.6667	0	2	0.6667	0	0	0.0000	0
p03	7	7	7	true	true	H	H	H	L	0.7492	0.6188	10.7580	0.0108	2014-02-17 10:00:53.968	2014-02-17 10:01:11.534	2014-02-17 10:00:54.764	2014-02-17 10:01:09.443	2014-02-17 10:00:54.764	2014-02-17 10:00:59.101	2014-02-17 10:01:00.005	2014-02-17 10:01:01.877	2014-02-17 10:01:01.877	2014-02-17 10:01:09.443	16	18	22	16	18	7	0.0000	0.0000	0.3524	0.1175	0.2127	2	0.6667	0	2	0.6667	0	0	0.0000	0
p03	8	0	7	true	false	H	H	L	L	0.7549	0.6427	3.8934	0.0105	2014-02-17 10:01:15.824	2014-02-17 10:01:50.284	2014-02-17 10:01:33.67	2014-02-17 10:01:47.897	2014-02-17 10:01:33.67	2014-02-17 10:01:39.458	2014-02-17 10:01:40.097	2014-02-17 10:01:41.969	2014-02-17 10:01:41.969	2014-02-17 10:01:47.897	3	12	18	3	28	12	0.0000	0.3503	0.1022	0.1508	0.3325	2	0.6667	0	1	0.3333	0	1	0.3333	1
p03	9	1	5	true	false	L	L	L	L	0.6295	0.4169	3.6273	0.0080	2014-02-17 10:01:50.596	2014-02-17 10:02:08.271	2014-02-17 10:01:51.158	2014-02-17 10:02:06.649	2014-02-17 10:01:51.158	2014-02-17 10:01:56.431	2014-02-17 10:01:57.242	2014-02-17 10:01:59.114	2014-02-17 10:01:59.114	2014-02-17 10:02:06.649	12	17	21	12	17	21	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p03	10	2	6	true	false	M	H	H	L	0.7030	0.6140	15.8122	0.0109	2014-02-17 10:02:08.567	2014-02-17 10:02:28.192	2014-02-17 10:02:09.207	2014-02-17 10:02:26.414	2014-02-17 10:02:09.207	2014-02-17 10:02:14.885	2014-02-17 10:02:16.071	2014-02-17 10:02:17.943	2014-02-17 10:02:17.943	2014-02-17 10:02:26.414	5	13	17	5	10	17	0.0000	0.3070	0.0000	0.1023	0.1699	2	0.6667	0	2	0.6667	0	0	0.0000	0
p03	11	3	32	true	false	M	L	L	H	0.6564	0.4661	3.1743	0.0309	2014-02-17 10:02:28.504	2014-02-17 10:02:55.43	2014-02-17 10:02:35.462	2014-02-17 10:02:54.244	2014-02-17 10:02:35.462	2014-02-17 10:02:42.092	2014-02-17 10:02:44.666	2014-02-17 10:02:46.538	2014-02-17 10:02:46.538	2014-02-17 10:02:54.244	11	14	19	11	14	19	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p03	12	4	12	true	false	M	L	L	L	0.6430	0.4618	3.2686	0.0055	2014-02-17 10:02:55.742	2014-02-17 10:03:16.35	2014-02-17 10:02:57.988	2014-02-17 10:03:14.244	2014-02-17 10:02:57.988	2014-02-17 10:03:04.088	2014-02-17 10:03:05.773	2014-02-17 10:03:07.645	2014-02-17 10:03:07.645	2014-02-17 10:03:14.244	3	7	9	3	7	9	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p03	13	5	24	true	false	M	L	L	H	0.7122	0.4565	3.6836	0.0307	2014-02-17 10:03:16.662	2014-02-17 10:03:43.946	2014-02-17 10:03:20.764	2014-02-17 10:03:42.058	2014-02-17 10:03:20.764	2014-02-17 10:03:27.036	2014-02-17 10:03:27.816	2014-02-17 10:03:29.688	2014-02-17 10:03:29.688	2014-02-17 10:03:42.058	12	13	16	13	22	16	0.7484	0.5924	0.0000	0.4469	0.6462	2	0.6667	0	1	0.3333	0	1	0.3333	1
p03	14	6	27	true	false	M	H	L	H	0.7020	0.6484	3.8904	0.0315	2014-02-17 10:03:44.242	2014-02-17 10:03:59.031	2014-02-17 10:03:44.944	2014-02-17 10:03:58.875	2014-02-17 10:03:44.944	2014-02-17 10:03:48.782	2014-02-17 10:03:50.436	2014-02-17 10:03:52.308	2014-02-17 10:03:52.308	2014-02-17 10:03:58.875	9	18	22	18	7	22	0.8494	0.2254	0.0000	0.3583	0.5502	2	0.6667	0	1	0.3333	0	1	0.3333	1
p03	15	7	2	true	false	L	L	L	L	0.5926	0.4577	2.1892	0.0013	2014-02-17 10:03:59.343	2014-02-17 10:04:14.491	2014-02-17 10:04:00.56	2014-02-17 10:04:12.9	2014-02-17 10:04:00.56	2014-02-17 10:04:04.164	2014-02-17 10:04:05.022	2014-02-17 10:04:06.894	2014-02-17 10:04:06.894	2014-02-17 10:04:12.9	2	8	27	2	8	27	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p03	16	8	20	true	false	L	L	H	L	0.6164	0.4287	13.3895	0.0109	2014-02-17 10:04:21.261	2014-02-17 10:04:39.966	2014-02-17 10:04:22.088	2014-02-17 10:04:38.109	2014-02-17 10:04:22.088	2014-02-17 10:04:27.096	2014-02-17 10:04:28.562	2014-02-17 10:04:30.434	2014-02-17 10:04:30.434	2014-02-17 10:04:38.109	6	8	12	6	0	12	0.0000	0.3736	0.0000	0.1245	0.2068	2	0.6667	0	2	0.6667	0	0	0.0000	0
p03	17	9	41	true	false	H	H	L	L	0.7481	0.6107	3.8950	0.0100	2014-02-17 10:04:40.293	2014-02-17 10:04:53.865	2014-02-17 10:04:40.949	2014-02-17 10:04:52.992	2014-02-17 10:04:40.949	2014-02-17 10:04:43.491	2014-02-17 10:04:45.051	2014-02-17 10:04:46.923	2014-02-17 10:04:46.923	2014-02-17 10:04:52.992	9	15	22	9	15	22	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p03	18	10	38	true	false	M	L	H	L	0.6783	0.4396	12.5906	0.0094	2014-02-17 10:04:54.162	2014-02-17 10:05:17.624	2014-02-17 10:05:01.447	2014-02-17 10:05:16.532	2014-02-17 10:05:01.447	2014-02-17 10:05:05.909	2014-02-17 10:05:07.703	2014-02-17 10:05:09.575	2014-02-17 10:05:09.575	2014-02-17 10:05:16.532	6	11	21	6	11	21	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p03	19	11	59	true	false	M	H	H	L	0.7281	0.6212	10.4116	0.0104	2014-02-17 10:05:17.921	2014-02-17 10:05:38.825	2014-02-17 10:05:18.576	2014-02-17 10:05:34.301	2014-02-17 10:05:18.576	2014-02-17 10:05:23.459	2014-02-17 10:05:25.721	2014-02-17 10:05:27.593	2014-02-17 10:05:27.593	2014-02-17 10:05:34.301	7	24	26	10	5	8	0.0947	0.1024	0.2481	0.1484	0.2525	0	0.0000	0	0	0.0000	0	0	0.0000	0
p03	20	12	11	true	false	M	H	L	L	0.6837	0.6533	3.4913	0.0099	2014-02-17 10:05:39.137	2014-02-17 10:05:54.752	2014-02-17 10:05:39.729	2014-02-17 10:05:52.771	2014-02-17 10:05:39.729	2014-02-17 10:05:43.941	2014-02-17 10:05:45.33	2014-02-17 10:05:47.202	2014-02-17 10:05:47.202	2014-02-17 10:05:52.771	4	8	29	2	0	29	0.1871	0.2568	0.0000	0.1480	0.3194	1	0.3333	0	1	0.3333	0	0	0.0000	0
p03	21	13	25	true	false	H	H	L	L	0.7424	0.6910	3.1168	0.0096	2014-02-17 10:05:55.064	2014-02-17 10:06:11.756	2014-02-17 10:05:55.579	2014-02-17 10:06:09.853	2014-02-17 10:05:55.579	2014-02-17 10:06:01.117	2014-02-17 10:06:01.866	2014-02-17 10:06:03.738	2014-02-17 10:06:03.738	2014-02-17 10:06:09.853	4	10	14	4	15	10	0.0000	0.2655	0.1162	0.1272	0.2670	2	0.6667	0	1	0.3333	0	1	0.3333	1
p03	22	14	22	true	false	M	H	L	H	0.6843	0.6147	3.4131	0.0328	2014-02-17 10:06:12.053	2014-02-17 10:06:27.107	2014-02-17 10:06:12.536	2014-02-17 10:06:24.891	2014-02-17 10:06:12.536	2014-02-17 10:06:15.797	2014-02-17 10:06:17.263	2014-02-17 10:06:19.135	2014-02-17 10:06:19.135	2014-02-17 10:06:24.891	0	12	20	0	1	20	0.0000	0.7995	0.0000	0.2665	0.4816	2	0.6667	0	2	0.6667	0	0	0.0000	0
p03	23	15	42	true	false	L	L	H	H	0.6214	0.4075	9.8379	0.0296	2014-02-17 10:06:27.403	2014-02-17 10:06:40.679	2014-02-17 10:06:27.731	2014-02-17 10:06:40.117	2014-02-17 10:06:27.731	2014-02-17 10:06:31.553	2014-02-17 10:06:32.411	2014-02-17 10:06:34.283	2014-02-17 10:06:34.283	2014-02-17 10:06:40.117	1	13	24	1	13	24	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p03	24	16	52	true	false	L	L	H	L	0.6035	0.4308	10.9357	0.0083	2014-02-17 10:06:46.076	2014-02-17 10:07:00.272	2014-02-17 10:06:47.215	2014-02-17 10:06:59.227	2014-02-17 10:06:47.215	2014-02-17 10:06:50.788	2014-02-17 10:06:51.256	2014-02-17 10:06:53.128	2014-02-17 10:06:53.128	2014-02-17 10:06:59.227	14	17	22	14	17	13	0.0000	0.0000	0.1006	0.0335	0.0492	2	0.6667	0	2	0.6667	0	0	0.0000	0
p03	25	17	49	true	false	H	H	H	H	0.7437	0.6105	11.1434	0.0319	2014-02-17 10:07:00.584	2014-02-17 10:07:14.078	2014-02-17 10:07:01.052	2014-02-17 10:07:13.345	2014-02-17 10:07:01.052	2014-02-17 10:07:03.517	2014-02-17 10:07:04.703	2014-02-17 10:07:06.575	2014-02-17 10:07:06.575	2014-02-17 10:07:13.345	9	13	27	9	13	27	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p03	26	18	9	true	false	M	L	L	L	0.6566	0.4642	2.9341	0.0049	2014-02-17 10:07:14.39	2014-02-17 10:07:26.231	2014-02-17 10:07:14.656	2014-02-17 10:07:25.232	2014-02-17 10:07:14.656	2014-02-17 10:07:17.588	2014-02-17 10:07:18.134	2014-02-17 10:07:20.006	2014-02-17 10:07:20.006	2014-02-17 10:07:25.232	1	27	28	1	27	28	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p03	27	19	17	true	false	M	H	L	L	0.7066	0.6467	2.9955	0.0095	2014-02-17 10:07:26.543	2014-02-17 10:07:37.525	2014-02-17 10:07:26.948	2014-02-17 10:07:36.761	2014-02-17 10:07:26.948	2014-02-17 10:07:29.086	2014-02-17 10:07:29.772	2014-02-17 10:07:31.644	2014-02-17 10:07:31.644	2014-02-17 10:07:36.761	1	25	27	1	25	27	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p03	28	20	31	true	false	M	H	H	H	0.7246	0.6854	11.7066	0.0305	2014-02-17 10:07:37.822	2014-02-17 10:07:52.423	2014-02-17 10:07:38.274	2014-02-17 10:07:50.707	2014-02-17 10:07:38.274	2014-02-17 10:07:42.174	2014-02-17 10:07:42.907	2014-02-17 10:07:44.779	2014-02-17 10:07:44.779	2014-02-17 10:07:50.707	6	11	21	6	27	15	0.0000	0.1166	0.2447	0.1204	0.2516	1	0.3333	0	1	0.3333	0	0	0.0000	0
p03	29	21	58	true	false	M	L	H	H	0.6519	0.4658	11.3020	0.0291	2014-02-17 10:07:52.72	2014-02-17 10:08:07.508	2014-02-17 10:07:52.86	2014-02-17 10:08:05.699	2014-02-17 10:07:52.86	2014-02-17 10:07:55.528	2014-02-17 10:07:57.93	2014-02-17 10:07:59.802	2014-02-17 10:07:59.802	2014-02-17 10:08:05.699	4	8	28	6	17	28	0.3080	0.1360	0.0000	0.1480	0.3234	1	0.3333	0	1	0.3333	0	0	0.0000	0
p03	30	22	23	true	false	L	L	L	H	0.6274	0.4390	3.9859	0.0297	2014-02-17 10:08:07.805	2014-02-17 10:08:20.41	2014-02-17 10:08:08.21	2014-02-17 10:08:18.787	2014-02-17 10:08:08.21	2014-02-17 10:08:10.816	2014-02-17 10:08:11.83	2014-02-17 10:08:13.702	2014-02-17 10:08:13.702	2014-02-17 10:08:18.787	0	21	24	11	21	24	0.4068	0.0000	0.0000	0.1356	0.2744	2	0.6667	0	2	0.6667	0	0	0.0000	0
p03	31	23	30	true	false	H	H	H	L	0.7601	0.6238	10.4633	0.0098	2014-02-17 10:08:20.706	2014-02-17 10:08:35.791	2014-02-17 10:08:20.8	2014-02-17 10:08:33.108	2014-02-17 10:08:20.8	2014-02-17 10:08:24.793	2014-02-17 10:08:25.511	2014-02-17 10:08:27.383	2014-02-17 10:08:27.383	2014-02-17 10:08:33.108	18	23	28	18	16	28	0.0000	0.7004	0.0000	0.2335	0.4179	2	0.6667	0	2	0.6667	0	0	0.0000	0
p03	32	24	45	true	false	H	H	H	L	0.7633	0.6312	10.8510	0.0066	2014-02-17 10:08:51.563	2014-02-17 10:09:05.353	2014-02-17 10:08:52.249	2014-02-17 10:09:03.669	2014-02-17 10:08:52.249	2014-02-17 10:08:55.853	2014-02-17 10:08:56.196	2014-02-17 10:08:58.068	2014-02-17 10:08:58.068	2014-02-17 10:09:03.669	5	7	13	22	7	25	1.1752	0.0000	0.0901	0.4217	0.7268	1	0.3333	0	1	0.3333	0	0	0.0000	0
p03	33	25	46	true	false	L	L	H	H	0.6198	0.4663	9.8616	0.0323	2014-02-17 10:09:05.65	2014-02-17 10:09:17.724	2014-02-17 10:09:05.681	2014-02-17 10:09:16.539	2014-02-17 10:09:05.681	2014-02-17 10:09:07.475	2014-02-17 10:09:07.803	2014-02-17 10:09:09.675	2014-02-17 10:09:09.675	2014-02-17 10:09:16.539	10	14	21	10	19	21	0.0000	0.5461	0.0000	0.1820	0.3824	2	0.6667	0	2	0.6667	0	0	0.0000	0
p03	34	26	10	true	false	M	L	L	L	0.6822	0.4580	3.9252	0.0089	2014-02-17 10:09:18.021	2014-02-17 10:09:30.173	2014-02-17 10:09:18.379	2014-02-17 10:09:28.707	2014-02-17 10:09:18.379	2014-02-17 10:09:21.0	2014-02-17 10:09:21.546	2014-02-17 10:09:23.418	2014-02-17 10:09:23.418	2014-02-17 10:09:28.707	2	22	24	0	2	24	0.7902	0.7708	0.0000	0.5203	0.8142	2	0.6667	0	1	0.3333	0	1	0.3333	1
p03	35	27	28	true	false	H	H	L	H	0.7830	0.6408	3.7332	0.0309	2014-02-17 10:09:30.469	2014-02-17 10:09:42.45	2014-02-17 10:09:30.813	2014-02-17 10:09:40.812	2014-02-17 10:09:30.813	2014-02-17 10:09:32.482	2014-02-17 10:09:32.887	2014-02-17 10:09:34.759	2014-02-17 10:09:34.759	2014-02-17 10:09:40.812	1	10	12	4	10	12	0.8911	0.0000	0.0000	0.2970	0.5936	2	0.6667	0	2	0.6667	0	0	0.0000	0
p03	36	28	34	true	false	M	L	L	H	0.6573	0.4585	3.8455	0.0308	2014-02-17 10:09:42.747	2014-02-17 10:09:53.479	2014-02-17 10:09:43.059	2014-02-17 10:09:52.684	2014-02-17 10:09:43.059	2014-02-17 10:09:45.274	2014-02-17 10:09:45.664	2014-02-17 10:09:47.536	2014-02-17 10:09:47.536	2014-02-17 10:09:52.684	8	18	24	8	18	24	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p03	37	29	53	true	false	L	L	H	H	0.5972	0.4322	9.6788	0.0295	2014-02-17 10:09:53.791	2014-02-17 10:10:08.159	2014-02-17 10:09:54.228	2014-02-17 10:10:05.85	2014-02-17 10:09:54.228	2014-02-17 10:09:57.145	2014-02-17 10:09:57.723	2014-02-17 10:09:59.595	2014-02-17 10:09:59.595	2014-02-17 10:10:05.85	9	17	21	17	0	21	0.5592	0.3730	0.0000	0.3107	0.5558	2	0.6667	0	1	0.3333	0	1	0.3333	1
p03	38	30	40	true	false	H	H	L	L	0.7572	0.6207	3.4421	0.0061	2014-02-17 10:10:08.471	2014-02-17 10:10:20.28	2014-02-17 10:10:08.955	2014-02-17 10:10:19.687	2014-02-17 10:10:08.955	2014-02-17 10:10:12.948	2014-02-17 10:10:13.291	2014-02-17 10:10:15.163	2014-02-17 10:10:15.163	2014-02-17 10:10:19.687	2	7	19	2	7	19	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p03	39	31	47	true	false	L	L	H	L	0.6169	0.4316	14.2440	0.0100	2014-02-17 10:10:20.561	2014-02-17 10:10:36.941	2014-02-17 10:10:21.154	2014-02-17 10:10:36.676	2014-02-17 10:10:21.154	2014-02-17 10:10:24.508	2014-02-17 10:10:25.07	2014-02-17 10:10:26.942	2014-02-17 10:10:26.942	2014-02-17 10:10:36.676	2	13	24	2	10	24	0.0000	0.6819	0.0000	0.2273	0.3592	2	0.6667	0	2	0.6667	0	0	0.0000	0
